,Fz,F3,FT9,TP10,T8,FT7,AF8,AF4
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.3,0.0,0.35,0.0,0.35,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.14285714285714285,0.0,0.4523809523809524,0.0,0.40476190476190477,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.45454545454545453
AF8,0.0,0.0,0.1590909090909091,0.0,0.4318181818181818,0.0,0.4090909090909091,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.45
