,Fz,F3,FT9,TP10,T8,FT7,AF8,AF4
Fz,0.6333333333333333,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.9024390243902439,0.0,0.0,0.0975609756097561,0.0
T8,0.52,0.0,0.0,0.0,0.48,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
