,Fp1,FT10,F4,Fp2,AF7,F6,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.3,0.3,0.0,0.0,0.0,0.4,0.0
F4,0.0,0.3,0.3,0.0,0.0,0.0,0.4,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.12,0.12,0.0,0.0,0.0,0.76,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
