,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,parahippocampal-lh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4768211920529801,0.37748344370860926,0.0,0.0,0.0,0.0,0.1456953642384106,0.0
frontalpole-rh,0.3569230769230769,0.4646153846153846,0.0,0.0,0.0,0.0,0.17846153846153845,0.0
fusiform-lh,0.0,0.0,0.5027624309392266,0.0,0.4972375690607735,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.644927536231884,0.0,0.0,0.2028985507246377,0.15217391304347827
parahippocampal-lh,0.0,0.0,0.4945054945054945,0.0,0.5054945054945055,0.0,0.0,0.0
posteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.1554054054054054,0.19594594594594594,0.0,0.1891891891891892,0.0,0.0,0.3783783783783784,0.08108108108108109
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.3853211009174312,0.0,0.0,0.23853211009174313,0.3761467889908257
