,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.125,0.12579113924050633,0.12579113924050633,0.12579113924050633,0.12579113924050633,0.12420886075949367,0.12183544303797468,0.12579113924050633
lateraloccipital-rh,0.1148014440433213,0.1299638989169675,0.12707581227436823,0.12707581227436823,0.12851985559566786,0.12129963898916968,0.1220216606498195,0.1292418772563177
lateralorbitofrontal-lh,0.11597374179431072,0.12837345003646974,0.1276440554339898,0.12691466083150985,0.12837345003646974,0.12253829321663019,0.12180889861415026,0.12837345003646974
paracentral-lh,0.11422413793103449,0.1278735632183908,0.12643678160919541,0.13218390804597702,0.1300287356321839,0.1206896551724138,0.12140804597701149,0.1271551724137931
paracentral-rh,0.11430625449317038,0.12940330697340044,0.12652767792954708,0.1286843997124371,0.13012221423436376,0.1207764198418404,0.12149532710280374,0.1286843997124371
rostralanteriorcingulate-lh,0.11954887218045113,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.1255639097744361,0.12330827067669173,0.12631578947368421
rostralanteriorcingulate-rh,0.11685393258426967,0.12659176029962546,0.12659176029962546,0.12659176029962546,0.12659176029962546,0.12434456928838951,0.1258426966292135,0.12659176029962546
superiorparietal-rh,0.11521739130434783,0.12971014492753624,0.12753623188405797,0.12681159420289856,0.1282608695652174,0.12173913043478261,0.12173913043478261,0.1289855072463768
