,caudalanteriorcingulate-lh,lateraloccipital-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh,superiorparietal-rh
caudalanteriorcingulate-lh,0.12880886426592797,0.1260387811634349,0.12880886426592797,0.12880886426592797,0.12880886426592797,0.10110803324099724,0.12880886426592797,0.12880886426592797
lateraloccipital-rh,0.12802275960170698,0.12802275960170698,0.12802275960170698,0.12802275960170698,0.12802275960170698,0.10384068278805121,0.12802275960170698,0.12802275960170698
paracentral-lh,0.126514131897712,0.1224764468371467,0.13458950201884254,0.13324360699865412,0.1278600269179004,0.09825033647375504,0.12920592193808883,0.1278600269179004
paracentral-rh,0.12702702702702703,0.12297297297297298,0.13243243243243244,0.13243243243243244,0.12837837837837837,0.09864864864864865,0.12972972972972974,0.12837837837837837
rostralanteriorcingulate-lh,0.12912087912087913,0.125,0.12912087912087913,0.12912087912087913,0.12912087912087913,0.10027472527472528,0.12912087912087913,0.12912087912087913
rostralanteriorcingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorparietal-lh,0.12824010914051842,0.12414733969986358,0.1296043656207367,0.1296043656207367,0.1296043656207367,0.09959072305593451,0.1296043656207367,0.1296043656207367
superiorparietal-rh,0.12912087912087913,0.125,0.12912087912087913,0.12912087912087913,0.12912087912087913,0.10027472527472528,0.12912087912087913,0.12912087912087913
