,caudalanteriorcingulate-lh,lateraloccipital-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh,superiorparietal-rh
caudalanteriorcingulate-lh,0.18962322421247685,0.10685608400247067,0.10685608400247067,0.10809141445336627,0.13712168004941322,0.1352686843730698,0.10809141445336627,0.10809141445336627
lateraloccipital-rh,0.12974203338391502,0.13353566009104703,0.12898330804248861,0.13050075872534142,0.12063732928679818,0.09180576631259484,0.13201820940819423,0.13277693474962063
paracentral-lh,0.13011152416356878,0.12788104089219332,0.13382899628252787,0.13382899628252787,0.12193308550185873,0.08996282527881042,0.1315985130111524,0.1308550185873606
paracentral-rh,0.12972572275759822,0.12898443291326908,0.13194959229058562,0.1334321719792439,0.12157153446997776,0.08969607116382505,0.13269088213491476,0.13194959229058562
rostralanteriorcingulate-lh,0.11489578037620743,0.08185053380782918,0.08337569903406203,0.08337569903406203,0.27656329435688864,0.19318759532282664,0.08337569903406203,0.08337569903406203
rostralanteriorcingulate-rh,0.12387892376681614,0.06782511210762332,0.06782511210762332,0.06782511210762332,0.21076233183856502,0.32623318385650224,0.06782511210762332,0.06782511210762332
superiorparietal-lh,0.12991833704528583,0.13066072754268745,0.12991833704528583,0.13140311804008908,0.12175204157386786,0.08982925018559762,0.13288789903489234,0.133630289532294
superiorparietal-rh,0.1303052866716307,0.13179448994787787,0.12956068503350707,0.13104988830975428,0.12137006701414743,0.09009679821295608,0.1325390915860015,0.1332836932241251
