,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.21428571428571427,0.0,0.21428571428571427,0.25,0.07142857142857142,0.25,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.4146341463414634,0.17073170731707318,0.0,0.18292682926829268,0.06097560975609756,0.17073170731707318,0.0
parsopercularis-lh,0.06741573033707865,0.15730337078651685,0.24719101123595505,0.07865168539325842,0.14606741573033707,0.1348314606741573,0.16853932584269662,0.0
postcentral-rh,0.17142857142857143,0.0,0.17142857142857143,0.2857142857142857,0.05714285714285714,0.22857142857142856,0.0,0.08571428571428572
rostralmiddlefrontal-lh,0.03614457831325301,0.18072289156626506,0.18072289156626506,0.03614457831325301,0.3253012048192771,0.0963855421686747,0.14457831325301204,0.0
superiorparietal-rh,0.09230769230769231,0.1076923076923077,0.18461538461538463,0.15384615384615385,0.13846153846153847,0.2,0.09230769230769231,0.03076923076923077
superiortemporal-rh,0.0,0.17333333333333334,0.21333333333333335,0.0,0.14666666666666667,0.06666666666666667,0.4,0.0
supramarginal-rh,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.625
