,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.2,0.1,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.05555555555555555
parsopercularis-lh,0.12658227848101267,0.21518987341772153,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.02531645569620253
postcentral-rh,0.14473684210526316,0.11842105263157894,0.13157894736842105,0.14473684210526316,0.14473684210526316,0.14473684210526316,0.14473684210526316,0.02631578947368421
rostralmiddlefrontal-lh,0.11224489795918367,0.09183673469387756,0.10204081632653061,0.21428571428571427,0.15306122448979592,0.1326530612244898,0.17346938775510204,0.02040816326530612
superiorparietal-lh,0.10784313725490197,0.08823529411764706,0.09803921568627451,0.13725490196078433,0.2549019607843137,0.12745098039215685,0.16666666666666666,0.0196078431372549
superiorparietal-rh,0.12643678160919541,0.10344827586206896,0.11494252873563218,0.16091954022988506,0.16091954022988506,0.14942528735632185,0.16091954022988506,0.022988505747126436
superiortemporal-rh,0.088,0.072,0.08,0.144,0.152,0.104,0.32,0.04
supramarginal-rh,0.1891891891891892,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.1891891891891892,0.21621621621621623
