,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.1375,0.1125,0.125,0.15,0.15,0.15,0.15,0.025
parsopercularis-lh,0.14084507042253522,0.1267605633802817,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.028169014084507043
postcentral-rh,0.14473684210526316,0.11842105263157894,0.13157894736842105,0.14473684210526316,0.14473684210526316,0.14473684210526316,0.14473684210526316,0.02631578947368421
rostralmiddlefrontal-lh,0.125,0.10227272727272728,0.11363636363636363,0.1590909090909091,0.17045454545454544,0.14772727272727273,0.1590909090909091,0.022727272727272728
superiorparietal-lh,0.12359550561797752,0.10112359550561797,0.11235955056179775,0.15730337078651685,0.1797752808988764,0.14606741573033707,0.15730337078651685,0.02247191011235955
superiorparietal-rh,0.12643678160919541,0.10344827586206896,0.11494252873563218,0.16091954022988506,0.16091954022988506,0.14942528735632185,0.16091954022988506,0.022988505747126436
superiortemporal-rh,0.125,0.10227272727272728,0.11363636363636363,0.1590909090909091,0.17045454545454544,0.14772727272727273,0.1590909090909091,0.022727272727272728
supramarginal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043
