,Fp1,FT9,T7,TP9,F8,Fp2,TP7,AF8
Fp1,0.3056768558951965,0.0,0.0,0.0,0.08296943231441048,0.3056768558951965,0.0,0.3056768558951965
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25333333333333335,0.0,0.0,0.0,0.24,0.25333333333333335,0.0,0.25333333333333335
Fp2,0.30493273542600896,0.0,0.0,0.0,0.08520179372197309,0.30493273542600896,0.0,0.30493273542600896
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3090128755364807,0.0,0.0,0.0,0.0815450643776824,0.30042918454935624,0.0,0.3090128755364807
