,Fp1,FT9,FC2,Fp2,AF7,F5,AF8,AF4
Fp1,0.3313253012048193,0.0,0.0,0.24096385542168675,0.21686746987951808,0.0,0.21084337349397592,0.0
FT9,0.0,0.392226148409894,0.0,0.0,0.0,0.2791519434628975,0.0,0.3286219081272085
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2727272727272727,0.0,0.0,0.2662337662337662,0.24025974025974026,0.0,0.22077922077922077,0.0
AF7,0.26573426573426573,0.0,0.0,0.26573426573426573,0.25874125874125875,0.0,0.2097902097902098,0.0
F5,0.0,0.3406113537117904,0.0,0.0,0.0,0.33624454148471616,0.0,0.3231441048034934
AF8,0.265625,0.0,0.0,0.25,0.21875,0.0,0.265625,0.0
AF4,0.0,0.3595505617977528,0.0,0.0,0.0,0.29213483146067415,0.0,0.34831460674157305
