,Fp1,FT9,T7,TP9,Fp2,F5,TP7,AF4
Fp1,0.4966887417218543,0.0,0.0,0.0,0.5033112582781457,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4965986394557823,0.0,0.0,0.0,0.5034013605442177,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.49295774647887325,0.0,0.5070422535211268
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.4861111111111111,0.0,0.5138888888888888
