,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.3170731707317073,0.0,0.34146341463414637,0.34146341463414637,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2028985507246377,0.0,0.391304347826087,0.4057971014492754,0.0,0.0,0.0,0.0
AF7,0.17721518987341772,0.0,0.35443037974683544,0.46835443037974683,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
