,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.15666666666666668,0.12,0.0033333333333333335,0.14,0.15666666666666668,0.15,0.12,0.15333333333333332
inferiorparietal-rh,0.13214285714285715,0.16071428571428573,0.007142857142857143,0.10714285714285714,0.125,0.15357142857142858,0.16071428571428573,0.15357142857142858
parstriangularis-rh,0.043478260869565216,0.043478260869565216,0.6956521739130435,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216
postcentral-rh,0.14760147601476015,0.1070110701107011,0.014760147601476014,0.17712177121771217,0.16236162361623616,0.14022140221402213,0.1070110701107011,0.14391143911439114
superiorparietal-rh,0.15254237288135594,0.1152542372881356,0.0,0.15593220338983052,0.16610169491525423,0.14576271186440679,0.1152542372881356,0.14915254237288136
superiortemporal-lh,0.14641744548286603,0.1308411214953271,0.006230529595015576,0.12461059190031153,0.14018691588785046,0.1588785046728972,0.1308411214953271,0.16199376947040497
superiortemporal-rh,0.13214285714285715,0.16071428571428573,0.007142857142857143,0.10714285714285714,0.125,0.15357142857142858,0.16071428571428573,0.15357142857142858
supramarginal-rh,0.14814814814814814,0.12962962962962962,0.006172839506172839,0.12654320987654322,0.1419753086419753,0.1574074074074074,0.12962962962962962,0.16049382716049382
