,entorhinal-lh,entorhinal-rh,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.36967808930425755,0.01557632398753894,0.2585669781931464,0.03115264797507788,0.040498442367601244,0.1754932502596054,0.09657320872274143,0.012461059190031152
entorhinal-rh,0.045454545454545456,0.7081339712918661,0.0,0.0,0.0,0.0,0.10047846889952153,0.145933014354067
fusiform-lh,0.28868360277136257,0.0,0.37066974595842955,0.010392609699769052,0.028868360277136258,0.197459584295612,0.10392609699769054,0.0
lingual-lh,0.047337278106508875,0.0,0.009861932938856016,0.5798816568047337,0.2504930966469428,0.0650887573964497,0.047337278106508875,0.0
middletemporal-lh,0.043029259896729774,0.0,0.022375215146299483,0.23407917383820998,0.6075731497418244,0.008605851979345954,0.08433734939759036,0.0
parahippocampal-lh,0.2179640718562874,0.0,0.23832335329341317,0.032335329341317366,0.0023952095808383233,0.3916167664670659,0.11736526946107785,0.0
temporalpole-lh,0.12464589235127478,0.056657223796033995,0.12039660056657224,0.039660056657223795,0.0708215297450425,0.13172804532577903,0.40226628895184136,0.053824362606232294
temporalpole-rh,0.028708133971291867,0.12200956937799043,0.0,0.0,0.0,0.0,0.08133971291866028,0.7679425837320574
