,caudalanteriorcingulate-lh,cuneus-rh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,precuneus-lh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.12849872773536897,0.12213740458015267,0.12468193384223919,0.1272264631043257,0.12340966921119594,0.1272264631043257,0.12213740458015267,0.12468193384223919
cuneus-rh,0.1123882503192848,0.1277139208173691,0.1277139208173691,0.12388250319284802,0.1277139208173691,0.1251596424010217,0.1277139208173691,0.1277139208173691
isthmuscingulate-rh,0.11264080100125157,0.1276595744680851,0.1276595744680851,0.12390488110137672,0.1276595744680851,0.1251564455569462,0.1276595744680851,0.1276595744680851
paracentral-lh,0.11316113161131611,0.12669126691266913,0.12792127921279212,0.12423124231242312,0.12669126691266913,0.12546125461254612,0.12792127921279212,0.12792127921279212
paracentral-rh,0.1125158027812895,0.1276864728192162,0.1276864728192162,0.12389380530973451,0.1276864728192162,0.12515802781289506,0.1276864728192162,0.1276864728192162
precuneus-lh,0.11316113161131611,0.12669126691266913,0.12792127921279212,0.12423124231242312,0.12669126691266913,0.12546125461254612,0.12792127921279212,0.12792127921279212
precuneus-rh,0.1123882503192848,0.1277139208173691,0.1277139208173691,0.12388250319284802,0.1277139208173691,0.1251596424010217,0.1277139208173691,0.1277139208173691
superiorparietal-rh,0.11264080100125157,0.1276595744680851,0.1276595744680851,0.12390488110137672,0.1276595744680851,0.1251564455569462,0.1276595744680851,0.1276595744680851
