,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.044444444444444446,0.05555555555555555,0.03333333333333333,0.0,0.0,0.05555555555555555,0.044444444444444446,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.022222222222222223,0.0,0.05555555555555555,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.044444444444444446,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0
Fz,0.008025682182985553,0.06420545746388442,0.03531300160513644,0.0,0.0,0.05778491171749599,0.04975922953451043,0.07062600321027288,0.004815409309791332,0.0016051364365971107,0.004815409309791332,0.0,0.0,0.028892455858747994,0.0593900481540931,0.008025682182985553,0.0,0.0,0.030497592295345103,0.0,0.0,0.0,0.04975922953451043,0.0,0.033707865168539325,0.0,0.06420545746388442,0.0,0.009630818619582664,0.0,0.009630818619582664,0.006420545746388443,0.0,0.03691813804173355,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.04012841091492777,0.0,0.0,0.0,0.038523274478330656,0.0,0.006420545746388443,0.07062600321027288,0.0,0.06902086677367576,0.0,0.0,0.06581059390048154,0.033707865168539325,0.0,0.0,0.0,0.030497592295345103,0.0,0.0
F3,0.011086474501108648,0.050997782705099776,0.04656319290465632,0.0,0.0,0.050997782705099776,0.050997782705099776,0.050997782705099776,0.0066518847006651885,0.0022172949002217295,0.0066518847006651885,0.0,0.0,0.037694013303769404,0.050997782705099776,0.011086474501108648,0.0,0.0,0.04212860310421286,0.0,0.0,0.0,0.04878048780487805,0.0,0.04434589800443459,0.0,0.050997782705099776,0.0,0.013303769401330377,0.0,0.013303769401330377,0.008869179600886918,0.0,0.04656319290465632,0.0,0.0,0.0,0.0,0.0,0.013303769401330377,0.050997782705099776,0.0,0.0,0.0,0.04656319290465632,0.0,0.008869179600886918,0.050997782705099776,0.0,0.050997782705099776,0.0,0.0,0.050997782705099776,0.04212860310421286,0.0,0.0,0.0,0.03991130820399113,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.008460236886632826,0.06091370558375635,0.03722504230118443,0.0,0.0,0.05922165820642978,0.05245346869712352,0.06429780033840947,0.005076142131979695,0.001692047377326565,0.005076142131979695,0.0,0.0,0.030456852791878174,0.06091370558375635,0.008460236886632826,0.0,0.0,0.032148900169204735,0.0,0.0,0.0,0.05245346869712352,0.0,0.03553299492385787,0.0,0.06091370558375635,0.0,0.01015228426395939,0.0,0.01015228426395939,0.00676818950930626,0.0,0.038917089678511,0.0,0.0,0.0,0.0,0.0,0.011844331641285956,0.04230118443316413,0.0,0.0,0.0,0.04060913705583756,0.0,0.00676818950930626,0.06429780033840947,0.0,0.06260575296108291,0.0,0.0,0.06260575296108291,0.03553299492385787,0.0,0.0,0.0,0.032148900169204735,0.0,0.0
FC1,0.0088339222614841,0.05830388692579505,0.04063604240282685,0.0,0.0,0.05830388692579505,0.053003533568904596,0.05830388692579505,0.007067137809187279,0.0035335689045936395,0.007067137809187279,0.0,0.0,0.03356890459363958,0.05653710247349823,0.01060070671378092,0.0,0.0,0.03356890459363958,0.0,0.0,0.0,0.05123674911660778,0.0,0.038869257950530034,0.0,0.05830388692579505,0.0,0.012367491166077738,0.0017667844522968198,0.01060070671378092,0.0088339222614841,0.0,0.04063604240282685,0.0,0.0,0.0,0.0,0.0,0.012367491166077738,0.044169611307420496,0.0,0.0,0.0,0.04063604240282685,0.0,0.007067137809187279,0.05830388692579505,0.0,0.05830388692579505,0.0,0.0,0.05653710247349823,0.037102473498233215,0.0,0.0,0.0,0.03356890459363958,0.0,0.0
C3,0.007541478129713424,0.06334841628959276,0.033182503770739065,0.0,0.0,0.05429864253393665,0.04675716440422323,0.0889894419306184,0.004524886877828055,0.0015082956259426848,0.004524886877828055,0.0,0.0,0.027149321266968326,0.05580693815987934,0.007541478129713424,0.0,0.0,0.02865761689291101,0.0,0.0,0.0,0.04675716440422323,0.0,0.03167420814479638,0.0,0.06334841628959276,0.0,0.00904977375565611,0.0,0.00904977375565611,0.006033182503770739,0.0,0.03469079939668175,0.0,0.0,0.0,0.0,0.0,0.010558069381598794,0.03770739064856712,0.0,0.0,0.0,0.03619909502262444,0.0,0.006033182503770739,0.08446455505279035,0.0,0.07692307692307693,0.0,0.0,0.06334841628959276,0.03167420814479638,0.0,0.0,0.0,0.02865761689291101,0.0,0.0
T7,0.0,0.033783783783783786,0.033783783783783786,0.0,0.0,0.033783783783783786,0.04054054054054054,0.033783783783783786,0.04054054054054054,0.02702702702702703,0.04054054054054054,0.0,0.013513513513513514,0.0472972972972973,0.02702702702702703,0.0472972972972973,0.006756756756756757,0.0,0.02027027027027027,0.006756756756756757,0.0,0.006756756756756757,0.04054054054054054,0.006756756756756757,0.033783783783783786,0.013513513513513514,0.04054054054054054,0.0,0.04054054054054054,0.02027027027027027,0.0,0.0472972972972973,0.0,0.033783783783783786,0.013513513513513514,0.0,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.0,0.033783783783783786,0.013513513513513514,0.0,0.006756756756756757,0.02027027027027027,0.006756756756756757,0.013513513513513514,0.033783783783783786,0.0,0.033783783783783786,0.0,0.006756756756756757,0.02702702702702703,0.006756756756756757,0.006756756756756757,0.0,0.0,0.006756756756756757,0.013513513513513514,0.0
TP9,0.0,0.007751937984496124,0.007751937984496124,0.0,0.0,0.007751937984496124,0.0103359173126615,0.007751937984496124,0.015503875968992248,0.03875968992248062,0.015503875968992248,0.0103359173126615,0.03617571059431524,0.012919896640826873,0.00516795865633075,0.015503875968992248,0.03359173126614987,0.031007751937984496,0.002583979328165375,0.03359173126614987,0.0,0.03359173126614987,0.0103359173126615,0.03359173126614987,0.007751937984496124,0.03617571059431524,0.0103359173126615,0.01808785529715762,0.0103359173126615,0.03875968992248062,0.0,0.012919896640826873,0.031007751937984496,0.007751937984496124,0.03617571059431524,0.00516795865633075,0.03359173126614987,0.03359173126614987,0.03359173126614987,0.0,0.007751937984496124,0.03617571059431524,0.015503875968992248,0.03359173126614987,0.002583979328165375,0.03359173126614987,0.0,0.007751937984496124,0.0,0.007751937984496124,0.0103359173126615,0.03359173126614987,0.00516795865633075,0.0,0.03359173126614987,0.031007751937984496,0.0,0.0,0.03617571059431524,0.020671834625323
CP5,0.0,0.033783783783783786,0.033783783783783786,0.0,0.0,0.033783783783783786,0.04054054054054054,0.033783783783783786,0.04054054054054054,0.02702702702702703,0.04054054054054054,0.0,0.013513513513513514,0.0472972972972973,0.02702702702702703,0.0472972972972973,0.006756756756756757,0.0,0.02027027027027027,0.006756756756756757,0.0,0.006756756756756757,0.04054054054054054,0.006756756756756757,0.033783783783783786,0.013513513513513514,0.04054054054054054,0.0,0.04054054054054054,0.02027027027027027,0.0,0.0472972972972973,0.0,0.033783783783783786,0.013513513513513514,0.0,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.0,0.033783783783783786,0.013513513513513514,0.0,0.006756756756756757,0.02027027027027027,0.006756756756756757,0.013513513513513514,0.033783783783783786,0.0,0.033783783783783786,0.0,0.006756756756756757,0.02702702702702703,0.006756756756756757,0.006756756756756757,0.0,0.0,0.006756756756756757,0.013513513513513514,0.0
