,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.13740458015267176,0.13740458015267176,0.13740458015267176,0.10687022900763359,0.10305343511450382,0.13740458015267176,0.10305343511450382,0.13740458015267176
parsopercularis-lh,0.13740458015267176,0.13740458015267176,0.13740458015267176,0.10687022900763359,0.10305343511450382,0.13740458015267176,0.10305343511450382,0.13740458015267176
parstriangularis-rh,0.13618677042801555,0.13618677042801555,0.13618677042801555,0.10894941634241245,0.10505836575875487,0.13618677042801555,0.10505836575875487,0.13618677042801555
rostralmiddlefrontal-lh,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12272727272727273,0.11818181818181818,0.12727272727272726,0.12272727272727273,0.12727272727272726
rostralmiddlefrontal-rh,0.1261682242990654,0.1261682242990654,0.1261682242990654,0.1261682242990654,0.12149532710280374,0.1261682242990654,0.12149532710280374,0.1261682242990654
superiorparietal-lh,0.13909774436090225,0.13909774436090225,0.13533834586466165,0.10526315789473684,0.10150375939849623,0.13909774436090225,0.10150375939849623,0.13909774436090225
superiortemporal-lh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11904761904761904,0.11428571428571428,0.12857142857142856,0.12380952380952381,0.12857142857142856
superiortemporal-rh,0.13740458015267176,0.13740458015267176,0.13740458015267176,0.10687022900763359,0.10305343511450382,0.13740458015267176,0.10305343511450382,0.13740458015267176
