,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6253369272237197,0.215633423180593,0.005390835579514825,0.0,0.03099730458221024,0.05390835579514825,0.0431266846361186,0.025606469002695417
frontalpole-rh,0.17997750281214847,0.6186726659167604,0.01124859392575928,0.0,0.06636670416197975,0.04611923509561305,0.03374578177727784,0.043869516310461196
parahippocampal-lh,0.011834319526627219,0.023668639053254437,0.8441814595660749,0.0,0.0,0.0,0.0,0.1203155818540434
parahippocampal-rh,0.0,0.0,0.0,0.8930390492359932,0.03395585738539898,0.044142614601018676,0.0,0.028862478777589132
parsopercularis-rh,0.033381712626995644,0.08272859216255443,0.0,0.03193033381712627,0.7039187227866474,0.08127721335268505,0.011611030478955007,0.055152394775036286
rostralanteriorcingulate-lh,0.05680473372781065,0.05798816568047337,0.0,0.033136094674556214,0.0757396449704142,0.6236686390532544,0.13964497041420118,0.01301775147928994
rostralanteriorcingulate-rh,0.044063647490820076,0.046511627906976744,0.0,0.0,0.009791921664626682,0.16279069767441862,0.7221542227662179,0.014687882496940025
temporalpole-rh,0.028727770177838577,0.047879616963064295,0.08618331053351573,0.02051983584131327,0.046511627906976744,0.016415868673050615,0.024623803009575923,0.7291381668946648
