,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.8287461773700305,0.035168195718654434,0.0,0.0,0.04281345565749235,0.0,0.09327217125382263,0.0
frontalpole-rh,0.04419889502762431,0.8103130755064457,0.0,0.0,0.0,0.0,0.05156537753222836,0.09392265193370165
fusiform-lh,0.0,0.0,0.31687898089171973,0.22770700636942676,0.10987261146496816,0.2659235668789809,0.07006369426751592,0.009554140127388535
inferiortemporal-lh,0.0,0.0,0.23805601317957167,0.3344316309719934,0.12191103789126853,0.23311367380560133,0.07248764415156507,0.0
insula-lh,0.02711864406779661,0.0,0.1288135593220339,0.13389830508474576,0.48983050847457626,0.15677966101694915,0.0635593220338983,0.0
parahippocampal-lh,0.0,0.0,0.24479166666666666,0.20386904761904762,0.125,0.34672619047619047,0.07068452380952381,0.008928571428571428
parahippocampal-rh,0.06920762286860582,0.028084252758274825,0.08826479438314945,0.08826479438314945,0.0732196589769308,0.10130391173520562,0.5446339017051154,0.007021063189568706
temporalpole-rh,0.0,0.08842443729903537,0.01929260450160772,0.0,0.0,0.01929260450160772,0.008038585209003215,0.864951768488746
