,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.8050314465408805,0.15566037735849056,0.03930817610062893,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.163003663003663,0.7545787545787546,0.0,0.005494505494505495,0.0,0.01098901098901099,0.06593406593406594,0.0
isthmuscingulate-rh,0.033873343151693665,0.0,0.7835051546391752,0.0780559646539028,0.0,0.042709867452135494,0.010309278350515464,0.05154639175257732
parahippocampal-lh,0.0,0.001358695652173913,0.06657608695652174,0.7323369565217391,0.029891304347826088,0.06385869565217392,0.06114130434782609,0.04483695652173913
parahippocampal-rh,0.0,0.0,0.0,0.044905008635578586,0.8186528497409327,0.0,0.0,0.13644214162348878
temporalpole-lh,0.0,0.005361930294906166,0.04155495978552279,0.06568364611260054,0.0,0.7520107238605898,0.1032171581769437,0.032171581769437
temporalpole-rh,0.0,0.056074766355140186,0.00778816199376947,0.07320872274143302,0.0,0.1261682242990654,0.7367601246105919,0.0
transversetemporal-rh,0.0,0.0,0.043478260869565216,0.04628330995792426,0.10799438990182328,0.030855539971949508,0.0,0.7713884992987378
