,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh
entorhinal-lh,0.37340345604808417,0.045078888054094664,0.0067618332081141996,0.20060105184072127,0.11044327573253193,0.06686701728024042,0.10743801652892562,0.08940646130728776
frontalpole-lh,0.047488584474885846,0.5205479452054794,0.08036529680365297,0.10228310502283106,0.08310502283105023,0.039269406392694065,0.08858447488584476,0.038356164383561646
frontalpole-rh,0.006600660066006601,0.1034103410341034,0.5258525852585259,0.0352035203520352,0.0968096809680968,0.0,0.1331133113311331,0.09900990099009901
fusiform-lh,0.1621794871794872,0.07564102564102564,0.026923076923076925,0.3128205128205128,0.15384615384615385,0.03653846153846154,0.1717948717948718,0.06025641025641026
lingual-lh,0.10205580029368576,0.07268722466960352,0.06754772393538913,0.171071953010279,0.3392070484581498,0.024963289280469897,0.13362701908957417,0.08883994126284875
middletemporal-lh,0.13548387096774195,0.05806451612903226,0.0,0.09161290322580645,0.05032258064516129,0.5987096774193549,0.014193548387096775,0.05161290322580645
parahippocampal-lh,0.10060514372163389,0.08093797276853253,0.094553706505295,0.19062027231467474,0.12178517397881997,0.006051437216338881,0.34568835098335854,0.059757942511346446
parahippocampal-rh,0.09728308501314636,0.04557405784399649,0.08150744960560911,0.08939526730937773,0.10867659947414549,0.028045574057843997,0.07624890446976336,0.4732690622261174
