,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.13797169811320756,0.0,0.02358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537735849056604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14150943396226415,0.0,0.0,0.04245283018867924,0.027122641509433963,0.0,0.11202830188679246,0.06132075471698113,0.0,0.04363207547169811,0.0,0.0,0.02358490566037736,0.06367924528301887,0.07429245283018868,0.0,0.041273584905660375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03419811320754717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13797169811320756,0.0,0.0,0.0
Fz,0.0,0.024885396201702686,0.010478061558611657,0.01899148657498363,0.024885396201702686,0.022920759659463,0.022920759659463,0.024885396201702686,0.0,0.022920759659463,0.025540275049115914,0.025540275049115914,0.025540275049115914,0.025540275049115914,0.020956123117223315,0.01899148657498363,0.0,0.015717092337917484,0.022920759659463,0.025540275049115914,0.025540275049115914,0.024230517354289455,0.024885396201702686,0.01899148657498363,0.0,0.0,0.02226588081204977,0.023575638506876228,0.0,0.0,0.0,0.0,0.0,0.024230517354289455,0.0,0.024230517354289455,0.017026850032743943,0.0,0.0,0.0,0.012442698100851343,0.0,0.025540275049115914,0.024230517354289455,0.0,0.025540275049115914,0.02226588081204977,0.023575638506876228,0.012442698100851343,0.025540275049115914,0.0,0.0,0.025540275049115914,0.025540275049115914,0.020301244269810084,0.025540275049115914,0.025540275049115914,0.025540275049115914,0.024230517354289455,0.0,0.025540275049115914,0.025540275049115914,0.020956123117223315
F3,0.031420765027322405,0.01912568306010929,0.05874316939890711,0.012295081967213115,0.01912568306010929,0.015027322404371584,0.015027322404371584,0.01912568306010929,0.0,0.015027322404371584,0.02459016393442623,0.023224043715846996,0.02459016393442623,0.023224043715846996,0.01092896174863388,0.006830601092896175,0.00546448087431694,0.0,0.015027322404371584,0.023224043715846996,0.023224043715846996,0.017759562841530054,0.01912568306010929,0.006830601092896175,0.0,0.031420765027322405,0.01366120218579235,0.01639344262295082,0.012295081967213115,0.0,0.0,0.0273224043715847,0.023224043715846996,0.017759562841530054,0.01912568306010929,0.017759562841530054,0.00819672131147541,0.0,0.012295081967213115,0.01366120218579235,0.0,0.009562841530054645,0.02185792349726776,0.017759562841530054,0.0,0.02185792349726776,0.01366120218579235,0.01639344262295082,0.0,0.02185792349726776,0.0,0.01639344262295082,0.020491803278688523,0.02185792349726776,0.009562841530054645,0.020491803278688523,0.02459016393442623,0.02185792349726776,0.017759562841530054,0.028688524590163935,0.020491803278688523,0.02185792349726776,0.01092896174863388
F7,0.0,0.024247491638795988,0.00919732441471572,0.023411371237458192,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.0,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.0225752508361204,0.020066889632107024,0.0,0.01588628762541806,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.020066889632107024,0.0,0.0,0.024247491638795988,0.024247491638795988,0.0,0.0,0.0,0.0,0.0,0.024247491638795988,0.0,0.024247491638795988,0.020903010033444816,0.0,0.0,0.0,0.011705685618729096,0.0,0.024247491638795988,0.024247491638795988,0.0,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.011705685618729096,0.024247491638795988,0.0,0.0,0.024247491638795988,0.024247491638795988,0.021739130434782608,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.024247491638795988,0.0,0.024247491638795988,0.024247491638795988,0.0225752508361204
FT9,0.0,0.017988929889298892,0.007380073800738007,0.013376383763837638,0.029981549815498155,0.017527675276752766,0.01845018450184502,0.01937269372693727,0.0,0.01845018450184502,0.03044280442804428,0.026291512915129153,0.03044280442804428,0.030904059040590407,0.01522140221402214,0.015682656826568265,0.0,0.013376383763837638,0.01845018450184502,0.027675276752767528,0.030904059040590407,0.01937269372693727,0.03044280442804428,0.015682656826568265,0.0,0.0,0.017988929889298892,0.018911439114391145,0.0,0.0,0.0,0.0,0.0,0.02859778597785978,0.0,0.029981549815498155,0.011992619926199263,0.0,0.0,0.0,0.01107011070110701,0.0,0.030904059040590407,0.024907749077490774,0.0,0.02859778597785978,0.017988929889298892,0.0272140221402214,0.010608856088560886,0.023985239852398525,0.0,0.0,0.022601476014760147,0.030904059040590407,0.016605166051660517,0.03044280442804428,0.030904059040590407,0.030904059040590407,0.02859778597785978,0.0,0.030904059040590407,0.030904059040590407,0.017066420664206643
FC5,0.0,0.023979261179520414,0.008425145819831496,0.018794556059624108,0.02462734931950745,0.023979261179520414,0.023979261179520414,0.02462734931950745,0.0,0.023979261179520414,0.02462734931950745,0.02462734931950745,0.02462734931950745,0.02462734931950745,0.02138690861957226,0.020090732339598186,0.0,0.016850291639662993,0.023979261179520414,0.02462734931950745,0.02462734931950745,0.02462734931950745,0.02462734931950745,0.020090732339598186,0.0,0.0,0.023331173039533377,0.02462734931950745,0.0,0.0,0.0,0.0,0.0,0.02462734931950745,0.0,0.02462734931950745,0.016850291639662993,0.0,0.0,0.0,0.013609850939727802,0.0,0.02462734931950745,0.02462734931950745,0.0,0.02462734931950745,0.023331173039533377,0.02462734931950745,0.013609850939727802,0.02462734931950745,0.0,0.0,0.02462734931950745,0.02462734931950745,0.02138690861957226,0.02462734931950745,0.02462734931950745,0.02462734931950745,0.02462734931950745,0.0,0.02462734931950745,0.02462734931950745,0.0220349967595593
FC1,0.0,0.022938623682579044,0.008059516429014259,0.017978921264724116,0.024798512089274645,0.023558586484810913,0.02417854928704278,0.024798512089274645,0.0,0.02417854928704278,0.024798512089274645,0.023558586484810913,0.024798512089274645,0.024798512089274645,0.02045877247365158,0.02045877247365158,0.0,0.01735895846249225,0.02417854928704278,0.02417854928704278,0.024798512089274645,0.024798512089274645,0.024798512089274645,0.02045877247365158,0.0,0.0,0.023558586484810913,0.024798512089274645,0.0,0.0,0.0,0.0,0.0,0.024798512089274645,0.0,0.024798512089274645,0.016119032858028518,0.0,0.0,0.0,0.01425914445133292,0.0,0.024798512089274645,0.024798512089274645,0.0,0.02417854928704278,0.023558586484810913,0.024798512089274645,0.01425914445133292,0.02417854928704278,0.0,0.0,0.023558586484810913,0.024798512089274645,0.02169869807811531,0.024798512089274645,0.024798512089274645,0.024798512089274645,0.024798512089274645,0.0,0.024798512089274645,0.024798512089274645,0.022318660880347178
C3,0.0,0.023722627737226276,0.009732360097323601,0.017639902676399026,0.024939172749391728,0.023114355231143552,0.023114355231143552,0.024939172749391728,0.0,0.023114355231143552,0.025547445255474453,0.024939172749391728,0.025547445255474453,0.025547445255474453,0.020072992700729927,0.019464720194647202,0.0,0.016423357664233577,0.023114355231143552,0.025547445255474453,0.025547445255474453,0.024330900243309004,0.024939172749391728,0.019464720194647202,0.0,0.0,0.022506082725060828,0.023722627737226276,0.0,0.0,0.0,0.0,0.0,0.024330900243309004,0.0,0.024330900243309004,0.015815085158150853,0.0,0.0,0.0,0.01338199513381995,0.0,0.025547445255474453,0.024330900243309004,0.0,0.025547445255474453,0.022506082725060828,0.023722627737226276,0.01338199513381995,0.025547445255474453,0.0,0.0,0.024939172749391728,0.025547445255474453,0.02068126520681265,0.025547445255474453,0.025547445255474453,0.025547445255474453,0.024330900243309004,0.0,0.025547445255474453,0.025547445255474453,0.021289537712895375
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.02253349573690621,0.007917174177831911,0.01766138855054811,0.024969549330085262,0.023142509135200974,0.024360535931790498,0.024360535931790498,0.0,0.024360535931790498,0.024360535931790498,0.023142509135200974,0.024360535931790498,0.024969549330085262,0.020097442143727162,0.020706455542021926,0.0,0.01766138855054811,0.024360535931790498,0.023751522533495738,0.024969549330085262,0.024969549330085262,0.024969549330085262,0.020706455542021926,0.0,0.0,0.023751522533495738,0.024969549330085262,0.0,0.0,0.0,0.0,0.0,0.024969549330085262,0.0,0.024969549330085262,0.015834348355663823,0.0,0.0,0.0,0.014616321559074299,0.0,0.024969549330085262,0.024969549330085262,0.0,0.023751522533495738,0.023751522533495738,0.024969549330085262,0.014007308160779537,0.023751522533495738,0.0,0.0,0.023142509135200974,0.024969549330085262,0.02192448233861145,0.024969549330085262,0.024969549330085262,0.024969549330085262,0.024969549330085262,0.0,0.024969549330085262,0.024969549330085262,0.02253349573690621
