,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3333333333333333,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0.19047619047619047,0.0
inferiorparietal-rh,0.14285714285714285,0.2571428571428571,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.17142857142857143
rostralmiddlefrontal-lh,0.0,0.0,0.5454545454545454,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0
superiorfrontal-lh,0.3333333333333333,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0.19047619047619047,0.0
superiorfrontal-rh,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.0
superiortemporal-lh,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
superiortemporal-rh,0.17647058823529413,0.23529411764705882,0.0,0.17647058823529413,0.0,0.0,0.2647058823529412,0.14705882352941177
supramarginal-lh,0.07692307692307693,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.2692307692307692,0.2692307692307692
