,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.35384615384615387,0.13846153846153847,0.0,0.24615384615384617,0.0,0.0,0.26153846153846155,0.0
inferiorparietal-rh,0.18292682926829268,0.3048780487804878,0.0,0.13414634146341464,0.0,0.0,0.23170731707317074,0.14634146341463414
rostralmiddlefrontal-lh,0.0,0.0,0.4583333333333333,0.0,0.20833333333333334,0.25,0.0,0.08333333333333333
superiorfrontal-lh,0.25,0.08928571428571429,0.0,0.44642857142857145,0.0,0.0,0.21428571428571427,0.0
superiorfrontal-rh,0.0,0.0,0.2807017543859649,0.0,0.49122807017543857,0.19298245614035087,0.0,0.03508771929824561
superiortemporal-lh,0.0,0.0,0.2631578947368421,0.0,0.18421052631578946,0.4473684210526316,0.0,0.10526315789473684
superiortemporal-rh,0.23809523809523808,0.17857142857142858,0.0,0.19047619047619047,0.0,0.0,0.3333333333333333,0.05952380952380952
supramarginal-lh,0.03333333333333333,0.3,0.05,0.05,0.0,0.05,0.11666666666666667,0.4
