,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.2692307692307692,0.19230769230769232,0.0,0.2692307692307692,0.0,0.0,0.2692307692307692,0.0
inferiorparietal-rh,0.28,0.24,0.0,0.2,0.0,0.0,0.28,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.3888888888888889,0.0,0.3333333333333333,0.2777777777777778,0.0,0.0
superiorfrontal-lh,0.25,0.15,0.0,0.35,0.0,0.0,0.25,0.0
superiorfrontal-rh,0.0,0.0,0.2962962962962963,0.0,0.37037037037037035,0.3333333333333333,0.0,0.0
superiortemporal-lh,0.0,0.0,0.2916666666666667,0.0,0.375,0.3333333333333333,0.0,0.0
superiortemporal-rh,0.2692307692307692,0.19230769230769232,0.0,0.2692307692307692,0.0,0.0,0.2692307692307692,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
