,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.2777777777777778,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.2777777777777778,0.0
inferiorparietal-rh,0.23529411764705882,0.29411764705882354,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413,0.058823529411764705
rostralmiddlefrontal-lh,0.0,0.0,0.36,0.0,0.24,0.24,0.0,0.16
superiorfrontal-lh,0.2631578947368421,0.10526315789473684,0.0,0.3684210526315789,0.0,0.0,0.2631578947368421,0.0
superiorfrontal-rh,0.0,0.0,0.38095238095238093,0.0,0.3333333333333333,0.19047619047619047,0.0,0.09523809523809523
superiortemporal-lh,0.0,0.0,0.3125,0.0,0.125,0.3125,0.0,0.25
superiortemporal-rh,0.2857142857142857,0.07142857142857142,0.0,0.35714285714285715,0.0,0.0,0.2857142857142857,0.0
supramarginal-lh,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.5
