space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
sensor_space,alpha,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-LEFT,0.9962870386093372,1.0000000000000004,0.9872839297777252,1.0063814772438209,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-RIGHT,0.998230187255762,1.000000000000001,0.9878925289776592,1.0090532483482493,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-LEFT,0.9917256314621172,1.0000000000000009,0.9856467366621312,0.9979771279059632,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-RIGHT,0.9959764598918482,1.0000000000000018,0.9869093744855006,1.004458045146975,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION,0.9972586129325496,1.0000000000000009,0.987588229377692,1.007717362796035,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY,0.9938510456769828,1.000000000000001,0.986278055573816,1.001217586526469,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,LEFT,0.9940063350357272,1.0000000000000009,0.9864653332199282,1.0021793025748922,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,RIGHT,0.9971033235738052,1.000000000000001,0.9874009517315798,1.006755646747612,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S46,Sess01,LEFT_vs_RIGHT,-0.0030969885380778,0.0,-0.0202903135276837,0.0147783508433123,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S46,Sess01,IMAGERY_vs_EXECUTION,-0.0034075672555667,0.0,-0.0214393072222189,0.0136293571487768,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S46,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0019431486464246,0.0,-0.0217693185705242,0.0184889482661617,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S46,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0042508284297309,0.0,-0.0188113084848433,0.0110677534204626,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-LEFT,0.9762221456163048,1.0,0.96557515365684,0.9857074693456684,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-RIGHT,0.9793328593522072,1.0000000000000002,0.9662722949367188,0.993613241559005,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-LEFT,0.9816687248046174,0.9999999999999998,0.9733276682482416,0.990099083912876,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-RIGHT,0.9885660570104696,1.000000000000001,0.9783798970044744,0.999890082819612,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION,0.977777502484256,1.0,0.9659237242967792,0.9896603554523368,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY,0.9851173909075436,1.0000000000000004,0.975853782626358,0.994994583366244,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,LEFT,0.9789454352104612,1.0,0.9694514109525408,0.987903276629272,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,RIGHT,0.9839494581813384,1.0000000000000009,0.9723260959705966,0.9967516621893084,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S46,Sess01,LEFT_vs_RIGHT,-0.0050040229708773,0.0,-0.0273002512367677,0.0155771806586755,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S46,Sess01,IMAGERY_vs_EXECUTION,0.0073398884232874,0.0,-0.0138065728259787,0.0290708590694647,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S46,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0031107137359023,0.0,-0.0280380879021651,0.0194351744089494,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S46,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0068973322058523,0.0,-0.0265624145713705,0.0117191869084016,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-LEFT,0.9985791283643776,0.9999999999999996,0.9971697821147932,0.9999625716752866,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-RIGHT,0.9988545824334928,0.9999999999999982,0.9972508605497078,1.0009206802545827,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-LEFT,0.9987616916571878,1.000000000000002,0.9978587530705906,0.9997226129245648,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-RIGHT,0.9982024200247468,1.000000000000003,0.99730921878137,0.9991177580038636,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION,0.9987168553989352,0.9999999999999988,0.9972103213322504,1.000441625964935,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY,0.9984820558409672,1.0000000000000029,0.9975839859259804,0.999420185464214,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,LEFT,0.9986704100107826,1.0000000000000009,0.997514267592692,0.9998425922999256,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,RIGHT,0.9985285012291196,1.0000000000000009,0.9972800396655388,1.0000192191292232,bootstrap,critical
sensor_space,broadband,False,full_window,N/A,S46,Sess01,LEFT_vs_RIGHT,0.0001419087816628,0.0,-0.0025049515365311,0.0025625526343867,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S46,Sess01,IMAGERY_vs_EXECUTION,-0.0002347995579679,0.0,-0.0028576400389543,0.0022098641319635,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S46,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0002754540691152,0.0,-0.0037508981397893,0.0027117111255787,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S46,Sess01,MI_LEFT_vs_MI_RIGHT,0.000559271632441,0.0,-0.0012590049332729,0.0024133941431946,bootstrap,delta
sensor_space,delta,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-LEFT,0.998487666734772,0.9999999999999992,0.997122989128903,0.9998243284598626,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION-RIGHT,0.9989839681731236,1.0,0.9974624677267384,1.0003021939226624,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-LEFT,0.9990836300778998,1.0000000000000016,0.9983176414818062,0.9998436905860152,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S46,Sess01,MOTOR_IMAGERY-RIGHT,0.9983841791094143,1.0000000000000004,0.9972682571593928,0.9994984691307104,bootstrap,critical
sensor_space,delta,False,full_window,N/A,S46,Sess01,MOTOR_EXECUTION,0.9987358174539478,0.9999999999999996,0.9972927284278208,1.0000632611912623,bootstrap,critical
