,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.1918819188191882,0.0,0.0,0.0,0.0,0.0,0.0,0.0911966262519768,0.0,0.0,0.03637322087506589,0.0031628887717448603,0.0,0.0,0.0,0.0,0.0,0.08539799683711123,0.0,0.0,0.0,0.03268318397469689,0.0,0.05007907221929362,0.0,0.0,0.0,0.0,0.0,0.0,0.18608328940432262,0.0,0.0,0.04902477596204533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908803373748023,0.0,0.0,0.0,0.18502899314707433,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.17796610169491525,0.10706903679206284,0.0,0.016122364613476645,0.0,0.0,0.05601488218272013,0.0,0.0,0.0,0.0,0.0,0.025423728813559324,0.0,0.019429516329061595,0.0,0.0,0.052087639520463004,0.10479536998759818,0.0014468788755684168,0.01715584952459694,0.0,0.010954940057875156,0.018602728400165358,0.0,0.011368334022323274,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.011988424968995453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666391070690368,0.0,0.015295576684580404,0.05270773046713518,0.0944605208763952,0.0,0.023976849937990905,0.0,0.0,0.0,0.01364200082678793,0.0,0.0,0.0,0.11843737081438611,0.0
FT9,0.0,0.0,0.14246119733924612,0.15299334811529933,0.0,0.03159645232815964,0.0,0.0,0.07621951219512195,0.0,0.0,0.0,0.0,0.0,0.02688470066518847,0.0,0.027161862527716185,0.0,0.0,0.04379157427937916,0.07178492239467849,0.0,0.024113082039911308,0.0,0.0,0.024944567627494457,0.0,0.013303769401330377,0.0,0.0,0.0,0.0,0.0,0.0,0.032982261640798226,0.0,0.0,0.01607538802660754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020509977827051,0.07344789356984478,0.06042128603104213,0.0,0.029379157427937917,0.0,0.0,0.0,0.010809312638580931,0.0,0.0,0.0,0.12111973392461198,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.10276679841897234,0.15019762845849802,0.0,0.22266139657444006,0.0,0.0,0.03162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383399209486166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14888010540184454,0.16337285902503293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04216073781291173,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.07982994803967879,0.0,0.0,0.0,0.0,0.0,0.0,0.16532829475673122,0.0,0.0,0.09022201228153047,0.06943788379782712,0.0,0.0,0.0,0.0,0.0,0.014643363249881908,0.0,0.0,0.0,0.06943788379782712,0.0,0.11856400566839868,0.013226263580538498,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0.0,0.10486537553141237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004723665564478035,0.0,0.0,0.0,0.10533774208786018,0.0,0.0,0.0
TP9,0.0,0.0,0.09642470205850487,0.09786926688335139,0.0,0.007945106536655833,0.0,0.0,0.18273745034308414,0.0,0.0,0.0,0.0,0.0,0.027807872878295413,0.0,0.08703503069700252,0.0,0.0,0.051643192488262914,0.02311303719754424,0.0,0.0830624774286746,0.0,0.0,0.013723365836041893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059588299024918745,0.0,0.0,0.020946189960274468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026724449259660527,0.026724449259660527,0.00288912964969303,0.0,0.08992416034669556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10184182015167931,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.025680337293982367,0.0,0.0,0.0,0.0,0.0,0.0,0.07090839402069758,0.0,0.0,0.2000766577232656,0.07052510540436949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07129168263702568,0.12265235722499042,0.0,0.12533537753928709,0.048677654273668075,0.0,0.0,0.009582215408202376,0.0,0.0,0.0778075891146033,0.0,0.0,0.07320812571866615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006899195093905711,0.0,0.0034495975469528554,0.06515906477577615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02874664622460713,0.0,0.0,0.0
Pz,0.0012594458438287153,0.0,0.0,0.0,0.0,0.0,0.0,0.09005037783375315,0.0,0.0,0.11712846347607053,0.18954659949622166,0.0,0.0,0.0,0.0,0.0,0.04659949622166247,0.0,0.0,0.03211586901763224,0.0982367758186398,0.0,0.13476070528967254,0.0491183879093199,0.0,0.0,0.0,0.017632241813602016,0.0,0.09571788413098237,0.0,0.0,0.09697732997481108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005667506297229219,0.0,0.0,0.0,0.02518891687657431,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
