,F7,FT9,TP9,FT10,F4,Fp2,AF7,AF8
F7,0.39148936170212767,0.0,0.0,0.0,0.0,0.30354609929078014,0.3049645390070922,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.5075528700906344,0.0,0.0,0.49244712990936557
Fp2,0.32,0.0,0.0,0.0,0.0,0.33925925925925926,0.34074074074074073,0.0
AF7,0.3158660844250364,0.0,0.0,0.0,0.0,0.33478893740902477,0.34934497816593885,0.0
AF8,0.0,0.0,0.0,0.0,0.4836309523809524,0.0,0.0,0.5163690476190477
