,F7,FT9,TP9,FT10,F4,Fp2,AF7,AF8
F7,0.3314447592067989,0.0,0.0,0.0,0.0,0.3342776203966006,0.3342776203966006,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.4582278481012658,0.28354430379746837,0.0,0.0,0.2582278481012658
F4,0.0,0.0,0.0,0.11534500514933059,0.4685890834191555,0.0,0.0,0.4160659114315139
Fp2,0.16054421768707483,0.0,0.0,0.0,0.0,0.508843537414966,0.3306122448979592,0.0
AF7,0.19155844155844157,0.0,0.0,0.0,0.0,0.3977272727272727,0.4107142857142857,0.0
AF8,0.0,0.0,0.0,0.10912906610703044,0.4281217208814271,0.0,0.0,0.4627492130115425
