,F7,FC5,TP9,F4,Fp2,AF7,AF3,AF8
F7,0.3311036789297659,0.0,0.0,0.0,0.33444816053511706,0.33444816053511706,0.0,0.0
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5370650529500757,0.0,0.0,0.0,0.4629349470499244
Fp2,0.13089005235602094,0.0,0.0,0.0,0.4424083769633508,0.42670157068062825,0.0,0.0
AF7,0.12224938875305623,0.0,0.0,0.0,0.40097799511002447,0.4767726161369193,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.47473200612557426,0.0,0.0,0.0,0.5252679938744257
