,FT9,FC5,FT10,F4,Fp2,AF7,AF3,AF8
FT9,0.7549019607843137,0.0,0.24509803921568626,0.0,0.0,0.0,0.0,0.0
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.2393048128342246,0.0,0.7606951871657754,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.575,0.425,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5014749262536873,0.49852507374631266,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
