,F7,FT9,TP9,FT10,F4,Fp2,AF7,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.6981132075471698,0.0,0.0,0.3018867924528302
Fp2,0.0,0.0,0.0,0.0,0.0,0.6137566137566137,0.3862433862433862,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.48514851485148514,0.5148514851485149,0.0
AF8,0.0,0.0,0.0,0.0,0.5017301038062284,0.0,0.0,0.4982698961937716
