,FT9,FC5,FT10,F4,Fp2,AF7,AF3,AF8
FT9,0.659016393442623,0.0,0.34098360655737703,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.6515495086923658,0.1383219954648526,0.05857898715041572,0.0,0.06462585034013606,0.01473922902494331,0.07218442932728647
FT10,0.08702791461412152,0.2939244663382594,0.583743842364532,0.0,0.0,0.0,0.0,0.035303776683087026
F4,0.0,0.10785714285714286,0.0,0.36214285714285716,0.0,0.0,0.17,0.36
Fp2,0.0,0.0013774104683195593,0.0,0.0,0.5633608815426997,0.43526170798898073,0.0,0.0
AF7,0.0,0.15970961887477314,0.0,0.0,0.2849364791288566,0.5553539019963702,0.0,0.0
AF3,0.0,0.04933333333333333,0.0,0.31733333333333336,0.0,0.0,0.316,0.31733333333333336
AF8,0.0,0.11702127659574468,0.025657071339173967,0.3166458072590738,0.0,0.0,0.14893617021276595,0.39173967459324155
