,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2108843537414966,0.0,0.0,0.2108843537414966,0.20408163265306123,0.19727891156462585,0.0,0.17687074829931973
parsopercularis-lh,0.0,0.5555555555555556,0.2638888888888889,0.0,0.0,0.0,0.125,0.05555555555555555
parstriangularis-rh,0.0,0.23595505617977527,0.7415730337078652,0.0,0.0,0.02247191011235955,0.0,0.0
precentral-lh,0.2119205298013245,0.0,0.0,0.2119205298013245,0.2052980132450331,0.19205298013245034,0.0,0.17880794701986755
rostralmiddlefrontal-rh,0.2077922077922078,0.0,0.0,0.21428571428571427,0.2077922077922078,0.18831168831168832,0.0,0.18181818181818182
superiorfrontal-lh,0.18238993710691823,0.0,0.018867924528301886,0.18238993710691823,0.18238993710691823,0.27672955974842767,0.0,0.15723270440251572
superiorfrontal-rh,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.4090909090909091,0.22727272727272727
superiortemporal-rh,0.1830065359477124,0.013071895424836602,0.0,0.1895424836601307,0.19607843137254902,0.17647058823529413,0.0196078431372549,0.2222222222222222
