,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.34558823529411764,0.022058823529411766,0.029411764705882353,0.3088235294117647,0.13970588235294118,0.15441176470588236,0.0,0.0
parsopercularis-lh,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.25,0.0,0.0
parstriangularis-rh,0.1,0.075,0.6,0.05,0.05,0.125,0.0,0.0
postcentral-rh,0.33884297520661155,0.0,0.008264462809917356,0.35537190082644626,0.1487603305785124,0.1487603305785124,0.0,0.0
rostralmiddlefrontal-lh,0.16981132075471697,0.0,0.009433962264150943,0.16037735849056603,0.49056603773584906,0.16981132075471697,0.0,0.0
superiorfrontal-lh,0.18867924528301888,0.02830188679245283,0.04716981132075472,0.16037735849056603,0.1792452830188679,0.39622641509433965,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
