,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.19090909090909092,0.1,0.1318181818181818,0.08636363636363636,0.1409090909090909,0.14545454545454545,0.05909090909090909,0.14545454545454545
parsopercularis-lh,0.1375,0.1875,0.1375,0.04375,0.1375,0.1375,0.08125,0.1375
parstriangularis-rh,0.15816326530612246,0.11224489795918367,0.15816326530612246,0.03571428571428571,0.15816326530612246,0.15306122448979592,0.0663265306122449,0.15816326530612246
postcentral-lh,0.1792452830188679,0.0660377358490566,0.0660377358490566,0.42452830188679247,0.0660377358490566,0.0660377358490566,0.0660377358490566,0.0660377358490566
rostralmiddlefrontal-lh,0.15736040609137056,0.1116751269035533,0.14720812182741116,0.03553299492385787,0.15736040609137056,0.16243654822335024,0.06598984771573604,0.16243654822335024
rostralmiddlefrontal-rh,0.15544041450777202,0.11398963730569948,0.14507772020725387,0.03626943005181347,0.15544041450777202,0.16580310880829016,0.06735751295336788,0.16062176165803108
superiorparietal-lh,0.11504424778761062,0.11504424778761062,0.11504424778761062,0.061946902654867256,0.11504424778761062,0.11504424778761062,0.24778761061946902,0.11504424778761062
superiortemporal-rh,0.15656565656565657,0.1111111111111111,0.14646464646464646,0.03535353535353535,0.15656565656565657,0.16666666666666666,0.06565656565656566,0.16161616161616163
