,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.18518518518518517,0.0,0.1728395061728395,0.1419753086419753,0.15432098765432098,0.1728395061728395,0.0,0.1728395061728395
parsopercularis-lh,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0
parstriangularis-rh,0.1686746987951807,0.0,0.21686746987951808,0.13855421686746988,0.15060240963855423,0.16265060240963855,0.0,0.16265060240963855
postcentral-rh,0.15333333333333332,0.0,0.15333333333333332,0.23333333333333334,0.15333333333333332,0.15333333333333332,0.0,0.15333333333333332
rostralmiddlefrontal-lh,0.1724137931034483,0.0,0.1724137931034483,0.14482758620689656,0.16551724137931034,0.1724137931034483,0.0,0.1724137931034483
rostralmiddlefrontal-rh,0.18012422360248448,0.0,0.17391304347826086,0.14285714285714285,0.15527950310559005,0.17391304347826086,0.0,0.17391304347826086
superiorparietal-lh,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.8095238095238095,0.0
superiortemporal-rh,0.18012422360248448,0.0,0.17391304347826086,0.14285714285714285,0.15527950310559005,0.17391304347826086,0.0,0.17391304347826086
