,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.30526315789473685,0.1368421052631579,0.0,0.1368421052631579,0.18947368421052632,0.0,0.09473684210526316,0.1368421052631579
parstriangularis-rh,0.10294117647058823,0.2647058823529412,0.0,0.22794117647058823,0.11764705882352941,0.0,0.0661764705882353,0.22058823529411764
postcentral-lh,0.0,0.0,0.8695652173913043,0.0,0.0,0.13043478260869565,0.0,0.0
precentral-rh,0.10852713178294573,0.23255813953488372,0.0,0.23255813953488372,0.12403100775193798,0.0,0.06976744186046512,0.23255813953488372
rostralmiddlefrontal-rh,0.15178571428571427,0.13392857142857142,0.0,0.13392857142857142,0.36607142857142855,0.0,0.08035714285714286,0.13392857142857142
superiorparietal-lh,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0
superiortemporal-lh,0.14814814814814814,0.14814814814814814,0.0,0.14814814814814814,0.14814814814814814,0.0,0.25925925925925924,0.14814814814814814
superiortemporal-rh,0.1111111111111111,0.23015873015873015,0.0,0.23015873015873015,0.12698412698412698,0.0,0.07142857142857142,0.23015873015873015
