,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.22424242424242424,0.19393939393939394,0.0,0.19393939393939394,0.0,0.006060606060606061,0.18181818181818182,0.2
parstriangularis-rh,0.17415730337078653,0.21348314606741572,0.0,0.1797752808988764,0.0,0.0056179775280898875,0.20786516853932585,0.21910112359550563
postcentral-lh,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0
precentral-rh,0.19254658385093168,0.20496894409937888,0.0,0.19875776397515527,0.0,0.006211180124223602,0.19254658385093168,0.20496894409937888
superiorparietal-lh,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
superiorparietal-rh,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222
superiortemporal-lh,0.1590909090909091,0.19886363636363635,0.0,0.16477272727272727,0.0,0.0,0.23863636363636365,0.23863636363636365
superiortemporal-rh,0.1658291457286432,0.19095477386934673,0.0,0.16080402010050251,0.0,0.005025125628140704,0.21608040201005024,0.2613065326633166
