,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.23469387755102042,0.09183673469387756,0.11224489795918367,0.061224489795918366,0.0,0.030612244897959183,0.2653061224489796,0.20408163265306123
parstriangularis-rh,0.136986301369863,0.2465753424657534,0.0410958904109589,0.0136986301369863,0.0,0.0,0.2876712328767123,0.273972602739726
postcentral-rh,0.12048192771084337,0.0,0.42168674698795183,0.08433734939759036,0.0,0.0963855421686747,0.21686746987951808,0.060240963855421686
rostralmiddlefrontal-lh,0.09433962264150944,0.0,0.1509433962264151,0.4716981132075472,0.03773584905660377,0.09433962264150944,0.1509433962264151,0.0
superiorparietal-lh,0.0,0.0,0.0,0.12903225806451613,0.8709677419354839,0.0,0.0,0.0
superiorparietal-rh,0.037037037037037035,0.0,0.2962962962962963,0.1111111111111111,0.0,0.25925925925925924,0.2962962962962963,0.0
superiortemporal-lh,0.13978494623655913,0.10752688172043011,0.10752688172043011,0.043010752688172046,0.0,0.043010752688172046,0.3172043010752688,0.24193548387096775
superiortemporal-rh,0.1510791366906475,0.14388489208633093,0.04316546762589928,0.007194244604316547,0.0,0.0,0.33093525179856115,0.3237410071942446
