,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.40559440559440557,0.04895104895104895,0.11188811188811189,0.11888111888111888,0.18181818181818182,0.06293706293706294,0.027972027972027972,0.04195804195804196
postcentral-lh,0.05714285714285714,0.2,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.12142857142857143,0.15,0.15
postcentral-rh,0.09223300970873786,0.09223300970873786,0.3106796116504854,0.06796116504854369,0.024271844660194174,0.1650485436893204,0.13106796116504854,0.11650485436893204
superiorparietal-lh,0.12162162162162163,0.14189189189189189,0.08783783783783784,0.25,0.12837837837837837,0.06756756756756757,0.0945945945945946,0.10810810810810811
superiorparietal-rh,0.25742574257425743,0.0594059405940594,0.0594059405940594,0.16831683168316833,0.3069306930693069,0.04950495049504951,0.039603960396039604,0.0594059405940594
superiortemporal-lh,0.06976744186046512,0.11046511627906977,0.21511627906976744,0.06976744186046512,0.029069767441860465,0.22674418604651161,0.1744186046511628,0.10465116279069768
superiortemporal-rh,0.029239766081871343,0.14035087719298245,0.16374269005847952,0.09941520467836257,0.029239766081871343,0.1871345029239766,0.22807017543859648,0.12280701754385964
supramarginal-rh,0.04929577464788732,0.16901408450704225,0.1619718309859155,0.11971830985915492,0.035211267605633804,0.11267605633802817,0.14084507042253522,0.2112676056338028
