,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh
frontalpole-rh,0.5059523809523809,0.06349206349206349,0.0882936507936508,0.06448412698412699,0.08333333333333333,0.08928571428571429,0.06646825396825397,0.03869047619047619
fusiform-rh,0.060891938250428816,0.2641509433962264,0.14493996569468268,0.11406518010291596,0.08490566037735849,0.12864493996569468,0.04974271012006861,0.15265866209262435
inferiorparietal-rh,0.046426708398539386,0.08607198748043818,0.28482003129890454,0.06259780907668232,0.14606155451225875,0.20761606677099634,0.03286384976525822,0.13354199269692227
insula-lh,0.05403458213256484,0.09726224783861671,0.09077809798270893,0.3515850144092219,0.07420749279538905,0.0814121037463977,0.1505763688760807,0.10014409221902017
isthmuscingulate-rh,0.06045865184155664,0.06671299513551077,0.17720639332870047,0.07088255733148019,0.3064628214037526,0.20569840166782488,0.015983321751216122,0.0965948575399583
lateraloccipital-rh,0.05128205128205128,0.08348240906380441,0.20870602265951102,0.06201550387596899,0.1771019677996422,0.29874776386404295,0.026833631484794274,0.09183064997018485
parahippocampal-lh,0.07556427870461237,0.0549558390578999,0.05986261040235525,0.2011776251226693,0.022571148184494603,0.038272816486751716,0.4631992149165849,0.08439646712463199
pericalcarine-rh,0.030051150895140665,0.11125319693094629,0.1860613810741688,0.09015345268542199,0.10741687979539642,0.12531969309462915,0.0479539641943734,0.30179028132992325
