,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh,temporalpole-rh
frontalpole-lh,0.5615763546798029,0.1724137931034483,0.0049261083743842365,0.0049261083743842365,0.059113300492610835,0.12315270935960591,0.0049261083743842365,0.06896551724137931
frontalpole-rh,0.1631578947368421,0.28421052631578947,0.03684210526315789,0.0,0.010526315789473684,0.22631578947368422,0.1,0.17894736842105263
fusiform-rh,0.016666666666666666,0.016666666666666666,0.4,0.17777777777777778,0.07777777777777778,0.016666666666666666,0.17777777777777778,0.11666666666666667
inferiorparietal-rh,0.034482758620689655,0.0,0.3448275862068966,0.3448275862068966,0.16091954022988506,0.0,0.11494252873563218,0.0
lateraloccipital-rh,0.2028985507246377,0.057971014492753624,0.14492753623188406,0.14492753623188406,0.4492753623188406,0.0,0.0,0.0
parahippocampal-lh,0.12883435582822086,0.25153374233128833,0.04294478527607362,0.0,0.0,0.25153374233128833,0.1165644171779141,0.2085889570552147
pericalcarine-rh,0.0,0.09433962264150944,0.22641509433962265,0.0880503144654088,0.0,0.09433962264150944,0.2893081761006289,0.20754716981132076
temporalpole-rh,0.0546448087431694,0.16393442622950818,0.1366120218579235,0.01639344262295082,0.0,0.16393442622950818,0.20218579234972678,0.26229508196721313
