,frontalpole-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,paracentral-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-rh,0.3416666666666667,0.13333333333333333,0.09166666666666666,0.008333333333333333,0.0,0.35833333333333334,0.041666666666666664,0.025
inferiorparietal-rh,0.060240963855421686,0.30120481927710846,0.0963855421686747,0.20783132530120482,0.06325301204819277,0.12349397590361445,0.0783132530120482,0.06927710843373494
isthmuscingulate-rh,0.04261363636363636,0.10795454545454546,0.25,0.048295454545454544,0.13068181818181818,0.07102272727272728,0.18181818181818182,0.16761363636363635
lateraloccipital-rh,0.012987012987012988,0.2813852813852814,0.0735930735930736,0.3463203463203463,0.07792207792207792,0.06060606060606061,0.0735930735930736,0.0735930735930736
lingual-rh,0.005847953216374269,0.0847953216374269,0.15204678362573099,0.07017543859649122,0.29239766081871343,0.014619883040935672,0.19005847953216373,0.19005847953216373
paracentral-lh,0.18614718614718614,0.16017316017316016,0.07792207792207792,0.05194805194805195,0.004329004329004329,0.43722943722943725,0.047619047619047616,0.03463203463203463
parahippocampal-lh,0.02586206896551724,0.08620689655172414,0.20114942528735633,0.04885057471264368,0.16954022988505746,0.04310344827586207,0.22126436781609196,0.20402298850574713
parahippocampal-rh,0.017094017094017096,0.07692307692307693,0.18803418803418803,0.04843304843304843,0.16809116809116809,0.03418803418803419,0.21082621082621084,0.2564102564102564
