,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,parahippocampal-lh,pericalcarine-rh,temporalpole-rh
frontalpole-lh,0.6406480117820325,0.1958762886597938,0.004418262150220913,0.023564064801178203,0.023564064801178203,0.0662739322533137,0.008836524300441826,0.036818851251840944
frontalpole-rh,0.19941775836972345,0.5400291120815138,0.033478893740902474,0.023289665211062592,0.023289665211062592,0.08879184861717612,0.042212518195050945,0.049490538573508006
fusiform-rh,0.006648936170212766,0.022606382978723406,0.425531914893617,0.14893617021276595,0.15824468085106383,0.013297872340425532,0.1449468085106383,0.0797872340425532
inferiorparietal-rh,0.010638297872340425,0.010638297872340425,0.07826747720364742,0.40425531914893614,0.2689969604863222,0.047872340425531915,0.16869300911854104,0.010638297872340425
lateraloccipital-rh,0.013256006628003313,0.014913007456503728,0.08285004142502071,0.25849212924606463,0.4515327257663629,0.027340513670256836,0.1375310687655344,0.014084507042253521
parahippocampal-lh,0.05333333333333334,0.07466666666666667,0.024,0.096,0.052,0.504,0.06933333333333333,0.12666666666666668
pericalcarine-rh,0.0025575447570332483,0.023017902813299233,0.09462915601023018,0.20119352088661552,0.16112531969309463,0.0443307757885763,0.4416027280477408,0.03154305200341006
temporalpole-rh,0.03431372549019608,0.05228758169934641,0.11274509803921569,0.024509803921568627,0.017973856209150325,0.14215686274509803,0.06372549019607843,0.5522875816993464
