,frontalpole-rh,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh
frontalpole-rh,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0,0.0
fusiform-rh,0.01818181818181818,0.5272727272727272,0.14545454545454545,0.0,0.0,0.01818181818181818,0.2909090909090909,0.0
inferiorparietal-rh,0.09090909090909091,0.09090909090909091,0.5681818181818182,0.0,0.0,0.25,0.0,0.0
insula-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.13043478260869565,0.0,0.4782608695652174,0.0,0.0,0.391304347826087,0.0,0.0
lingual-rh,0.0,0.5,0.0625,0.0,0.0,0.0,0.4375,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
