,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.029239766081871343,0.0,0.0,0.0,0.03508771929824561,0.03508771929824561,0.0,0.03508771929824561,0.03508771929824561,0.0,0.03508771929824561,0.0,0.03508771929824561,0.0,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.011695906432748537,0.0,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.0,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.03508771929824561,0.03508771929824561,0.0,0.03508771929824561,0.0,0.03508771929824561,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.03508771929824561,0.0,0.0,0.03508771929824561,0.0
Fz,0.0,0.06012269938650307,0.0343558282208589,0.0,0.0,0.0,0.06134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.05644171779141104,0.0,0.0,0.0,0.0,0.0,0.0,0.04785276073619632,0.0,0.0,0.0,0.0,0.0,0.0,0.03190184049079755,0.03190184049079755,0.0,0.0,0.0,0.03067484662576687,0.013496932515337423,0.0,0.0,0.0,0.05766871165644172,0.0,0.05521472392638037,0.0,0.06257668711656442,0.0,0.0,0.05521472392638037,0.0,0.051533742331288344,0.0,0.06012269938650307,0.0,0.03680981595092025,0.04785276073619632,0.06134969325153374,0.015950920245398775,0.06012269938650307,0.0,0.03803680981595092,0.0,0.0,0.029447852760736196,0.0,0.0
F3,0.0,0.05008635578583765,0.04835924006908463,0.0,0.0,0.0,0.05008635578583765,0.0,0.0,0.0,0.0,0.0,0.0,0.05008635578583765,0.0,0.0,0.0,0.0,0.0,0.0,0.044905008635578586,0.0,0.0,0.0,0.0,0.0,0.0,0.044905008635578586,0.044905008635578586,0.0,0.0,0.0,0.04317789291882556,0.018998272884283247,0.0,0.0,0.0,0.05008635578583765,0.0,0.05008635578583765,0.0,0.05008635578583765,0.0,0.0,0.05008635578583765,0.0,0.05008635578583765,0.0,0.05008635578583765,0.0,0.05008635578583765,0.046632124352331605,0.05008635578583765,0.022452504317789293,0.05008635578583765,0.0,0.04317789291882556,0.0,0.0,0.04145077720207254,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.012919896640826873,0.0,0.0,0.0,0.03359173126614987,0.03617571059431524,0.0,0.03617571059431524,0.03359173126614987,0.0,0.03617571059431524,0.020671834625323,0.03617571059431524,0.0,0.031007751937984496,0.03359173126614987,0.025839793281653745,0.03617571059431524,0.03359173126614987,0.00516795865633075,0.0,0.03617571059431524,0.03617571059431524,0.03617571059431524,0.03359173126614987,0.03617571059431524,0.03617571059431524,0.0,0.0,0.0,0.0,0.00516795865633075,0.0,0.0,0.03617571059431524,0.0,0.020671834625323,0.0,0.03359173126614987,0.0,0.0,0.0,0.031007751937984496,0.03359173126614987,0.0,0.03617571059431524,0.0,0.03617571059431524,0.0,0.01808785529715762,0.0,0.0,0.0,0.015503875968992248,0.0,0.03617571059431524,0.0,0.03617571059431524,0.0,0.0,0.03617571059431524,0.0
FC5,0.0054585152838427945,0.0,0.0,0.0,0.014192139737991267,0.05458515283842795,0.0,0.055676855895196505,0.03820960698689956,0.0,0.05786026200873363,0.013100436681222707,0.05021834061135371,0.0,0.03056768558951965,0.014192139737991267,0.010917030567685589,0.05131004366812227,0.04148471615720524,0.002183406113537118,0.0,0.018558951965065504,0.04475982532751092,0.04475982532751092,0.014192139737991267,0.05131004366812227,0.019650655021834062,0.001091703056768559,0.0,0.0,0.0,0.002183406113537118,0.0,0.0,0.055676855895196505,0.0,0.013100436681222707,0.0,0.03165938864628821,0.0,0.0,0.0,0.03820960698689956,0.03384279475982533,0.0,0.016375545851528384,0.0,0.018558951965065504,0.0,0.007641921397379912,0.0,0.004366812227074236,0.0,0.010917030567685589,0.0,0.05458515283842795,0.0,0.03820960698689956,0.0,0.0,0.04039301310043668,0.0
FC1,0.0,0.05756207674943566,0.0327313769751693,0.0,0.0,0.0,0.06659142212189616,0.0,0.0,0.0,0.0,0.0,0.0,0.055304740406320545,0.0,0.0,0.0,0.0,0.0,0.0,0.04401805869074492,0.0,0.0,0.0,0.0,0.001128668171557562,0.0,0.0327313769751693,0.0327313769751693,0.0,0.0,0.0,0.03160270880361174,0.012415349887133182,0.0,0.0,0.0,0.05981941309255079,0.0,0.05304740406320542,0.0,0.062076749435665914,0.0,0.0,0.05304740406320542,0.0,0.04853273137697517,0.0,0.06433408577878104,0.0,0.034988713318284424,0.05191873589164785,0.06772009029345373,0.01805869074492099,0.05756207674943566,0.0,0.034988713318284424,0.0,0.0,0.02708803611738149,0.0,0.0
C3,0.0053475935828877,0.0,0.0,0.0,0.013903743315508022,0.05561497326203209,0.0,0.057754010695187166,0.038502673796791446,0.0,0.06096256684491978,0.012834224598930482,0.04919786096256684,0.0,0.029946524064171122,0.013903743315508022,0.0106951871657754,0.05026737967914439,0.04171122994652406,0.0021390374331550803,0.0,0.01818181818181818,0.044919786096256686,0.04385026737967915,0.013903743315508022,0.05026737967914439,0.019251336898395723,0.0010695187165775401,0.0,0.0,0.0,0.0021390374331550803,0.0,0.0,0.05668449197860963,0.0,0.012834224598930482,0.0,0.031016042780748664,0.0,0.0,0.0,0.038502673796791446,0.033155080213903745,0.0,0.016042780748663103,0.0,0.01818181818181818,0.0,0.0074866310160427805,0.0,0.0042780748663101605,0.0,0.0106951871657754,0.0,0.057754010695187166,0.0,0.0374331550802139,0.0,0.0,0.039572192513368985,0.0
T7,0.00655307994757536,0.0,0.0,0.0,0.01703800786369594,0.04849279161205767,0.0,0.04849279161205767,0.045871559633027525,0.0,0.04849279161205767,0.010484927916120577,0.04456094364351245,0.0,0.03669724770642202,0.01703800786369594,0.01310615989515072,0.045871559633027525,0.047182175622542594,0.002621231979030144,0.0,0.022280471821756225,0.04849279161205767,0.04325032765399738,0.01703800786369594,0.045871559633027525,0.01834862385321101,0.0,0.0,0.0,0.0,0.002621231979030144,0.0,0.0,0.04849279161205767,0.0,0.010484927916120577,0.0,0.03800786369593709,0.0,0.0,0.0,0.045871559633027525,0.04062909567496723,0.0,0.01834862385321101,0.0,0.01834862385321101,0.0,0.009174311926605505,0.0,0.0,0.0,0.007863695937090432,0.0,0.04849279161205767,0.0,0.04325032765399738,0.0,0.0,0.04062909567496723,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.005302226935312832,0.0,0.0,0.0,0.013785790031813362,0.05408271474019088,0.0,0.05620360551431601,0.03711558854718982,0.0,0.060445387062566275,0.013785790031813362,0.04984093319194061,0.0,0.029692470837751856,0.013785790031813362,0.010604453870625663,0.05090137857900318,0.04029692470837752,0.0021208907741251328,0.0,0.018027571580063628,0.043478260869565216,0.044538706256627786,0.013785790031813362,0.051961823966065745,0.02014846235418876,0.0021208907741251328,0.0,0.0,0.0,0.0021208907741251328,0.0010604453870625664,0.0,0.05514316012725345,0.0,0.013785790031813362,0.0,0.030752916224814422,0.0,0.0,0.0,0.03711558854718982,0.032873806998939555,0.0,0.015906680805938492,0.0,0.018027571580063628,0.0010604453870625664,0.007423117709437964,0.0,0.005302226935312832,0.0,0.01166489925768823,0.0,0.05832449628844114,0.0,0.03711558854718982,0.0,0.0,0.04029692470837752,0.0
Pz,0.0,0.0,0.0,0.0,0.020134228187919462,0.03355704697986577,0.006711409395973154,0.03355704697986577,0.020134228187919462,0.0,0.03691275167785235,0.04697986577181208,0.04697986577181208,0.0,0.016778523489932886,0.020134228187919462,0.010067114093959731,0.04697986577181208,0.020134228187919462,0.0,0.0,0.02348993288590604,0.026845637583892617,0.040268456375838924,0.020134228187919462,0.050335570469798654,0.040268456375838924,0.016778523489932886,0.003355704697986577,0.0,0.0,0.0,0.013422818791946308,0.0,0.03691275167785235,0.0,0.04697986577181208,0.006711409395973154,0.020134228187919462,0.0,0.0,0.0,0.016778523489932886,0.020134228187919462,0.0,0.026845637583892617,0.0,0.03355704697986577,0.013422818791946308,0.0,0.0,0.026845637583892617,0.010067114093959731,0.04697986577181208,0.0,0.030201342281879196,0.0,0.030201342281879196,0.0,0.0,0.040268456375838924,0.0
P3,0.005574136008918618,0.0,0.0,0.0,0.014492753623188406,0.04793756967670011,0.002229654403567447,0.04793756967670011,0.03455964325529543,0.0,0.05016722408026756,0.016722408026755852,0.05351170568561873,0.0,0.027870680044593088,0.014492753623188406,0.011148272017837236,0.05351170568561873,0.0379041248606466,0.002229654403567447,0.0,0.0189520624303233,0.04124860646599777,0.046822742474916385,0.014492753623188406,0.055741360089186176,0.021181716833890748,0.005574136008918618,0.0011148272017837235,0.0,0.0,0.002229654403567447,0.004459308807134894,0.0,0.04905239687848383,0.0,0.016722408026755852,0.002229654403567447,0.030100334448160536,0.0,0.0,0.0,0.03455964325529543,0.03121516164994426,0.0,0.016722408026755852,0.0,0.0189520624303233,0.004459308807134894,0.007803790412486065,0.0,0.008918617614269788,0.0033444816053511705,0.01560758082497213,0.0,0.046822742474916385,0.0,0.03901895206243032,0.0,0.0,0.042363433667781496,0.0
P7,0.0,0.05982905982905983,0.03540903540903541,0.0,0.0,0.0,0.05982905982905983,0.0,0.0,0.0,0.0,0.0,0.0,0.057387057387057384,0.0,0.0,0.0,0.0,0.0,0.0,0.0463980463980464,0.0,0.0,0.0,0.0,0.0,0.0,0.03296703296703297,0.03296703296703297,0.0,0.0,0.0,0.031746031746031744,0.013431013431013432,0.0,0.0,0.0,0.05860805860805861,0.0,0.05616605616605617,0.0,0.05860805860805861,0.0,0.0,0.05616605616605617,0.0,0.052503052503052504,0.0,0.05860805860805861,0.0,0.03785103785103785,0.04884004884004884,0.05982905982905983,0.017094017094017096,0.05982905982905983,0.0,0.03663003663003663,0.0,0.0,0.029304029304029304,0.0,0.0
O1,0.007704160246533128,0.0,0.0,0.0,0.020030816640986132,0.04468412942989214,0.0,0.04468412942989214,0.04468412942989214,0.0,0.04468412942989214,0.01078582434514638,0.04314329738058552,0.0,0.04160246533127889,0.020030816640986132,0.015408320493066256,0.04468412942989214,0.04468412942989214,0.0030816640986132513,0.0,0.02465331278890601,0.04468412942989214,0.04160246533127889,0.020030816640986132,0.04468412942989214,0.020030816640986132,0.0,0.0,0.0,0.0,0.0030816640986132513,0.0,0.0,0.04468412942989214,0.0,0.01078582434514638,0.0,0.04468412942989214,0.0,0.0,0.0,0.04314329738058552,0.04468412942989214,0.0,0.020030816640986132,0.0,0.020030816640986132,0.0,0.01078582434514638,0.0,0.0,0.0,0.007704160246533128,0.0,0.04468412942989214,0.0,0.04160246533127889,0.0,0.0,0.03852080123266564,0.0
Oz,0.012919896640826873,0.0,0.0,0.0,0.03359173126614987,0.03617571059431524,0.0,0.03617571059431524,0.03359173126614987,0.0,0.03617571059431524,0.020671834625323,0.03617571059431524,0.0,0.031007751937984496,0.03359173126614987,0.025839793281653745,0.03617571059431524,0.03359173126614987,0.00516795865633075,0.0,0.03617571059431524,0.03617571059431524,0.03617571059431524,0.03359173126614987,0.03617571059431524,0.03617571059431524,0.0,0.0,0.0,0.0,0.00516795865633075,0.0,0.0,0.03617571059431524,0.0,0.020671834625323,0.0,0.03359173126614987,0.0,0.0,0.0,0.031007751937984496,0.03359173126614987,0.0,0.03617571059431524,0.0,0.03617571059431524,0.0,0.01808785529715762,0.0,0.0,0.0,0.015503875968992248,0.0,0.03617571059431524,0.0,0.03617571059431524,0.0,0.0,0.03617571059431524,0.0
