,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2702702702702703,0.0,0.0,0.0,0.21621621621621623,0.2702702702702703,0.24324324324324326,0.0
inferiorparietal-rh,0.0,0.1774193548387097,0.08064516129032258,0.1774193548387097,0.1693548387096774,0.14516129032258066,0.08870967741935484,0.16129032258064516
parsopercularis-lh,0.0,0.12048192771084337,0.26506024096385544,0.0963855421686747,0.12048192771084337,0.18072289156626506,0.0,0.21686746987951808
parstriangularis-rh,0.0,0.16666666666666666,0.06060606060606061,0.26515151515151514,0.15151515151515152,0.12121212121212122,0.09848484848484848,0.13636363636363635
superiorparietal-lh,0.047337278106508875,0.1301775147928994,0.05917159763313609,0.1242603550295858,0.21893491124260356,0.20118343195266272,0.10059171597633136,0.11834319526627218
superiorparietal-rh,0.05357142857142857,0.10714285714285714,0.08928571428571429,0.09523809523809523,0.20238095238095238,0.22023809523809523,0.09523809523809523,0.13690476190476192
superiortemporal-rh,0.08256880733944955,0.11926605504587157,0.0,0.13761467889908258,0.1834862385321101,0.1559633027522936,0.22935779816513763,0.09174311926605505
supramarginal-rh,0.0,0.15037593984962405,0.13533834586466165,0.13533834586466165,0.15037593984962405,0.16541353383458646,0.06766917293233082,0.19548872180451127
