,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
parsopercularis-lh,0.625,0.0,0.0,0.0,0.125,0.125,0.125,0.0
parstriangularis-rh,0.0,0.25,0.375,0.375,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.05263157894736842,0.34210526315789475,0.3157894736842105,0.10526315789473684,0.07894736842105263,0.10526315789473684,0.0
rostralmiddlefrontal-rh,0.0,0.07142857142857142,0.3333333333333333,0.30952380952380953,0.09523809523809523,0.07142857142857142,0.09523809523809523,0.023809523809523808
superiorfrontal-lh,0.13793103448275862,0.0,0.06896551724137931,0.06896551724137931,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
superiorparietal-lh,0.16666666666666666,0.0,0.041666666666666664,0.041666666666666664,0.25,0.25,0.25,0.0
superiorparietal-rh,0.13793103448275862,0.0,0.06896551724137931,0.06896551724137931,0.2413793103448276,0.2413793103448276,0.2413793103448276,0.0
supramarginal-lh,0.0,0.13333333333333333,0.13333333333333333,0.2,0.0,0.0,0.0,0.5333333333333333
