,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.43010752688172044,0.07526881720430108,0.10752688172043011,0.053763440860215055,0.13978494623655913,0.0967741935483871,0.0967741935483871,0.0
parstriangularis-rh,0.10144927536231885,0.6376811594202898,0.028985507246376812,0.11594202898550725,0.0,0.0,0.07246376811594203,0.043478260869565216
rostralmiddlefrontal-lh,0.2033898305084746,0.06779661016949153,0.4745762711864407,0.0,0.2033898305084746,0.0,0.05084745762711865,0.0
rostralmiddlefrontal-rh,0.07142857142857142,0.19047619047619047,0.0,0.6666666666666666,0.023809523809523808,0.047619047619047616,0.0,0.0
superiorfrontal-lh,0.17,0.0,0.14,0.03,0.29,0.18,0.19,0.0
superiorparietal-lh,0.1746031746031746,0.0,0.0,0.06349206349206349,0.23809523809523808,0.3333333333333333,0.19047619047619047,0.0
superiortemporal-lh,0.1511627906976744,0.046511627906976744,0.05813953488372093,0.0,0.2558139534883721,0.16279069767441862,0.32558139534883723,0.0
supramarginal-lh,0.0,0.07142857142857142,0.0,0.047619047619047616,0.0,0.0,0.0,0.8809523809523809
