,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
parsopercularis-lh,0.6491228070175439,0.0,0.0,0.0,0.10526315789473684,0.19298245614035087,0.05263157894736842,0.0
parstriangularis-rh,0.0,0.46464646464646464,0.18181818181818182,0.21212121212121213,0.020202020202020204,0.0,0.030303030303030304,0.09090909090909091
rostralmiddlefrontal-lh,0.0125,0.08125,0.29375,0.225,0.125,0.075,0.16875,0.01875
rostralmiddlefrontal-rh,0.0,0.12698412698412698,0.31746031746031744,0.31746031746031744,0.06349206349206349,0.031746031746031744,0.11904761904761904,0.023809523809523808
superiorfrontal-lh,0.1111111111111111,0.0,0.12962962962962962,0.037037037037037035,0.25925925925925924,0.23148148148148148,0.23148148148148148,0.0
superiorparietal-lh,0.1619047619047619,0.0,0.05714285714285714,0.009523809523809525,0.19047619047619047,0.3523809523809524,0.22857142857142856,0.0
superiorparietal-rh,0.06164383561643835,0.0,0.136986301369863,0.06164383561643835,0.18493150684931506,0.22602739726027396,0.3287671232876712,0.0
supramarginal-lh,0.0,0.2545454545454545,0.07272727272727272,0.10909090909090909,0.0,0.0,0.0,0.5636363636363636
