,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.37894736842105264,0.06315789473684211,0.11578947368421053,0.07368421052631578,0.15789473684210525,0.09473684210526316,0.11578947368421053,0.0
parstriangularis-rh,0.17647058823529413,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.23529411764705882,0.0,0.5294117647058824,0.0,0.11764705882352941,0.0,0.10294117647058823,0.014705882352941176
rostralmiddlefrontal-rh,0.125,0.0,0.0,0.775,0.025,0.075,0.0,0.0
superiorfrontal-lh,0.17272727272727273,0.0,0.09090909090909091,0.02727272727272727,0.3181818181818182,0.22727272727272727,0.16363636363636364,0.0
superiorparietal-lh,0.1527777777777778,0.0,0.0,0.06944444444444445,0.3194444444444444,0.3333333333333333,0.125,0.0
superiortemporal-lh,0.17045454545454544,0.0,0.10227272727272728,0.0,0.2727272727272727,0.14772727272727273,0.3068181818181818,0.0
supramarginal-lh,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888
