,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.06372549019607843,0.03982843137254902,0.0,0.029411764705882353,0.001838235294117647,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.03982843137254902,0.0,0.0,0.0392156862745098,0.0392156862745098,0.04963235294117647,0.0024509803921568627,0.0,0.0,0.05514705882352941,0.05269607843137255,0.0508578431372549,0.0,0.0,0.0508578431372549,0.03615196078431373,0.0,0.0,0.0,0.0,0.04779411764705882,0.015931372549019607,0.0,0.0,0.05698529411764706,0.058823529411764705,0.0,0.0,0.05943627450980392,0.0,0.006740196078431373,0.0,0.0,0.0,0.0,0.051470588235294115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012254901960784314,0.0,0.0,0.06311274509803921,0.05575980392156863
F3,0.05042016806722689,0.04889228418640183,0.0,0.03666921313980138,0.002291825821237586,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.04354469060351413,0.0,0.0,0.0481283422459893,0.04889228418640183,0.05042016806722689,0.0030557677616501145,0.0,0.0,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.0,0.0,0.05042016806722689,0.04507257448433919,0.0,0.0,0.0,0.0,0.04889228418640183,0.019862490450725745,0.0,0.0,0.05042016806722689,0.05042016806722689,0.0,0.0,0.05042016806722689,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.05042016806722689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015278838808250574,0.0,0.0,0.05042016806722689,0.05042016806722689
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.047992164544564155,0.04701273261508325,0.0,0.04603330068560235,0.002938295788442703,0.0,0.0,0.0,0.0,0.0,0.03330068560235064,0.0,0.0,0.047992164544564155,0.0,0.0,0.047992164544564155,0.04701273261508325,0.047992164544564155,0.0039177277179236044,0.0,0.0,0.047992164544564155,0.047992164544564155,0.047992164544564155,0.0,0.0,0.047992164544564155,0.04603330068560235,0.0,0.0,0.0,0.0,0.04603330068560235,0.025465230166503428,0.0,0.0,0.047992164544564155,0.047992164544564155,0.0,0.0,0.047992164544564155,0.0,0.010773751224289911,0.0,0.0,0.0,0.0,0.047992164544564155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019588638589618023,0.0,0.0,0.047992164544564155,0.047992164544564155
FC5,0.04040404040404041,0.04040404040404041,0.0,0.04040404040404041,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.04040404040404041,0.0,0.0,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.0,0.0,0.04040404040404041,0.04040404040404041,0.04040404040404041,0.0,0.0,0.04040404040404041,0.04040404040404041,0.0,0.0,0.0,0.0,0.04040404040404041,0.04040404040404041,0.0,0.0,0.04040404040404041,0.04040404040404041,0.0,0.0,0.04040404040404041,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040404040404041,0.0,0.0,0.04040404040404041,0.04040404040404041
FC1,0.0,0.0,0.0,0.0,0.0,0.0840258541089566,0.0,0.0,0.0,0.0,0.0,0.05170821791320406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729455216989843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06371191135734072,0.06278855032317636,0.061865189289012,0.0,0.0,0.0,0.0,0.0,0.0,0.05817174515235457,0.055401662049861494,0.0,0.0,0.0,0.0,0.04986149584487535,0.04709141274238227,0.0,0.0,0.0,0.057248384118190214,0.04801477377654663,0.0,0.06371191135734072,0.0,0.0,0.07756232686980609,0.0,0.061865189289012,0.0840258541089566,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
