,Fp1,O1,FC2,F8,Fp2,AF7,F5,AF8
Fp1,0.7731958762886598,0.0,0.0,0.0,0.0,0.0,0.0,0.2268041237113402
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.11594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.8840579710144928
