,Fp1,O1,FC2,F8,Fp2,AF7,F5,AF8
Fp1,0.49885057471264366,0.09655172413793103,0.0,0.0,0.4045977011494253,0.0,0.0,0.0
O1,0.182648401826484,0.817351598173516,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.478494623655914,0.002688172043010753,0.0,0.0,0.5188172043010753,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
