,Fp1,O1,FC2,F8,Fp2,AF7,F5,AF8
Fp1,0.44966442953020136,0.0,0.0,0.0,0.24295302013422818,0.0,0.0,0.3073825503355705
O1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3133561643835616,0.0,0.0,0.0,0.3595890410958904,0.0,0.0,0.3270547945205479
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3218232044198895,0.0,0.0,0.0,0.26657458563535913,0.0,0.0,0.4116022099447514
