,Fp1,FT9,F4,F8,Fp2,AF7,AF3,AFz
Fp1,0.2636103151862464,0.0,0.0,0.2693409742120344,0.24355300859598855,0.0,0.0,0.22349570200573066
FT9,0.0,0.3302325581395349,0.33488372093023255,0.0,0.0,0.0,0.33488372093023255,0.0
F4,0.0,0.23452768729641693,0.46579804560260585,0.0,0.0,0.0,0.2996742671009772,0.0
F8,0.25977653631284914,0.0,0.0,0.28212290502793297,0.24022346368715083,0.0,0.0,0.21787709497206703
Fp2,0.258160237388724,0.0,0.0,0.258160237388724,0.2522255192878338,0.0,0.0,0.2314540059347181
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.28063241106719367,0.36363636363636365,0.0,0.0,0.0,0.3557312252964427,0.0
AFz,0.2515923566878981,0.0,0.0,0.2515923566878981,0.2515923566878981,0.0,0.0,0.24522292993630573
