,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.3684210526315789,0.3157894736842105
FC4,0.0,0.0,0.0,0.0,0.0,0.09230769230769231,0.8153846153846154,0.09230769230769231
AF4,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.3684210526315789,0.3157894736842105
