,Fp1,F4,F8,Fp2,AF7,P1,PO8,F6
Fp1,0.3325740318906606,0.0,0.0,0.33712984054669703,0.33029612756264237,0.0,0.0,0.0
F4,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778
F8,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778
Fp2,0.3295964125560538,0.0,0.0,0.3430493273542601,0.3273542600896861,0.0,0.0,0.0
AF7,0.33029612756264237,0.0,0.0,0.3348519362186788,0.3348519362186788,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.44680851063829785,0.46808510638297873
F6,0.0,0.03076923076923077,0.03076923076923077,0.0,0.0,0.0,0.33076923076923076,0.6076923076923076
