,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.5392156862745098,0.0,0.0,0.0,0.46078431372549017,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.48514851485148514,0.0,0.0,0.0,0.5148514851485149,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.49193548387096775,0.0,0.5080645161290323
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.41333333333333333,0.0,0.5866666666666667
