,Fp1,FT9,Pz,FT10,F4,FC3,FC4,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.2672672672672673,0.0,0.0,0.21921921921921922,0.24624624624624625,0.2672672672672673
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC3,0.0,0.0,0.25170068027210885,0.0,0.0,0.24489795918367346,0.25170068027210885,0.25170068027210885
FC4,0.0,0.0,0.2608695652173913,0.0,0.0,0.2267080745341615,0.2577639751552795,0.2546583850931677
AF4,0.0,0.0,0.2621951219512195,0.0,0.0,0.21646341463414634,0.24085365853658536,0.2804878048780488
